0.01,1.3739390824394027
0.02,1.3739390824394027
0.03,1.3739390824394027
0.04,1.3739390824394027
0.05,1.3739390824394027
0.06,1.3739390824394027
0.07,1.3739390824394027
0.08,1.3739390824394027
0.09,1.3739390824394027
0.1,1.3739390824394027
0.11,1.3739390824394027
0.12,1.3739390824394027
0.13,1.3739390824394027
0.14,1.3739390824394027
0.15,1.3739390824394027
0.16,1.3739390824394027
0.17,1.3739390824394027
0.18,1.3782618395226665
0.19,1.3782618395226665
0.2,1.3782618395226665
0.21,1.3782618395226665
0.22,1.3782618395226665
0.23,1.2165040892315504
0.24,1.2165040892315504
0.25,1.1441904363259365
0.26,1.106897282045
0.27,0.9118906851300436
0.28,0.9002457498059895
0.29,0.9070517736911891
0.3,0.8973462230970476
0.31,0.8973462230970476
0.32,0.8979947360519261
0.33,1.0933607644794596
0.34,1.0308633821621944
0.35000000000000003,0.8212825184536683
0.36,0.7742308937251974
0.37,0.7757603664925943
0.38,0.7839516281223846
0.39,1.0441209825767948
0.4,1.080862481167239
0.41000000000000003,1.2114153473612328
0.42,1.384248967016176
0.43,1.555340813999061
0.44,1.721392782825864
0.45,2.004797092758786
0.46,2.113642755427076
0.47000000000000003,2.4035642784237274
0.48,2.587960676820902
0.49,2.865254090733521
0.5,3.1461669588425587
0.51,3.421134147285782
0.52,3.6008466361769735
0.53,3.9415137050577904
0.54,4.126027434998255
0.55,4.445969512478193
0.56,4.6871181941442
0.5700000000000001,4.927941301258164
0.58,5.066260268729012
0.59,5.116839307470402
0.6,5.115670297542238
0.61,5.064966133726016
0.62,5.129805752458114
0.63,5.022345250866233
0.64,5.086001908308733
0.65,4.907711284289056
0.66,4.901997934892768
0.67,4.926051346160066
0.68,4.880086729719468
0.6900000000000001,4.645423268479407
0.7000000000000001,4.630207370549237
0.71,4.60611633859103
0.72,4.567257265436289
0.73,4.556480745699603
0.74,4.556458506604511
0.75,4.539149577757419
0.76,4.523591682744034
0.77,4.5328662256456
0.78,4.510042437055235
0.79,4.395765821182202
0.8,4.266582602006526
0.81,4.3029164207133
0.8200000000000001,4.2493765924858735
0.8300000000000001,4.210140689094213
0.84,4.063743595427016
0.85,3.99309760814347
0.86,4.361658279041123
0.87,4.68539066759762
0.88,4.669796167243169
0.89,5.424988473110474
0.9,6.304311899624304
0.91,6.488676590737889
0.92,6.007891870444623
0.93,7.048772841322219
0.9400000000000001,7.606375538988774
0.9500000000000001,7.5361944354554735
0.96,8.65142967253285
0.97,13.73909360225953
0.98,8.8320751556078
0.99,9.819990347319708
