 ,5000,10000,15000,20000,25000,30000,35000,40000,45000
MTCSC,14.2,6.6,11.8,12.4,14.9,14.7,17.3,19.9,22.5
SCREEN,6.9,9.3,9.6,13.5,14.9,18.5,22.1,26.2,26.1
SpeedAcc,47.7,84.5,99.5,133.3,156.7,209.5,242.4,274.2,304.1
LsGreedy,8.4,8.3,13.5,20.4,27.3,49.3,54.5,71.6,84.6
EWMA,0.6,0.3,0.2,0.7,0.9,0.9,1,1.4,1.9
HTD,109.6,403.4,925,1707,2774.2,6047,7135.1,10636.5,14046.1
