 ,5000,10000,15000,20000,25000,30000,35000,40000,45000
MTCSC,249.8,501.3,754.1,1003.7,1249,1503.1,1754,2000.6,2144.6
SCREEN,1569.3,3170.7,4753.1,6300.9,7813.6,9400.7,11029.7,12727.5,13653.2
SpeedAcc,1520.6,3114.7,4646.4,6183.4,7674.6,9245,10890.1,12579,13479.7
LsGreedy,417.4,714,1038.1,1426.2,1773.3,2148.5,2545,2882.8,3084.9
EWMA,4999,9999,14999,19999,24999,29999,34999,39999,42898
HTD,0.1,1.2,0.8,1.7,2.1,2.4,4.3,2.2,4.1
