 ,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275
My2,0.5551965301121621,0.8216844600764066,1.0923921002360715,1.3600882533750225,1.6251618926303262,1.8937674511603668,2.1618418871446283,2.4205150804264823,2.6860855352074964,2.943900766663932
MTCSC,0.5705717426793133,0.844161998700144,1.1219457627282197,1.396622755536455,1.6690908680434404,1.9452970023924654,2.2213099561083114,2.4876952570563566,2.7634780692661947,3.028353842633487
MTCSC-Uni,0.9194893179311178,1.3712454925823867,1.8249321766900704,2.295917184342793,2.752582969283391,3.207285004588929,3.6857106314528503,4.145195115568724,4.594978007098693,5.0646623665019055
SCREEN,0.6324214817964922,0.9298372836879581,1.2287717534481897,1.5200013447225549,1.80624120013733,2.09257076508968,2.376891375300534,2.6487807147354534,2.925929293691973,3.1920787113317894
SpeedAcc,0.624574796264495,0.9193451565345747,1.2153700888962944,1.503926129663484,1.7869415395198716,2.0710218063068657,2.353475457051709,2.6236767397747642,2.898705910540217,3.163153998242241
LsGreedy,0.5658276921926346,0.8368724237530059,1.1113774577913627,1.381244839157571,1.6504792673486164,1.9212895501668865,2.1846118113280535,2.438427962242629,2.702195789909606,2.956280574608372
EWMA,1.4806135611805793,1.8600854926837822,2.2366488124399444,2.605404780663112,2.9536923278554195,3.313578968597244,3.659957055559419,3.9891407723360786,4.324873061959154,4.654788651502972
HTD,1.6052085994382992E-6,2.3794290606282402E-5,1.1886026824164324E-4,1.9329052618133452E-4,2.5056748021483436E-4,4.85033518529683E-4,5.689458823574326E-4,5.60220549136549E-4,8.109554493101904E-4,0.0010685249401199619
RCSWS,0.6080928726991646,0.9083238970694447,1.205313438488936,1.5014047049664534,1.8022771208706785,2.1181221162563495,2.4233802595082294,2.722292740309398,3.0352504764763695,3.3355195039157017
