 ,5000.0,10000.0,15000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0
MTCSC,247.0,497.4,742.3,991.5,1240.3,1487.3,1733.7,1983.0,2128.0
SCREEN,1487.6,3063.4,4570.4,6053.0,7563.4,9095.1,10705.3,12383.0,13263.6
SpeedAcc,1454.3,3011.0,4466.4,5936.8,7398.2,8934.8,10546.5,12154.9,13112.1
LsGreedy,304.0,604.8,911.9,1203.6,1509.4,1803.7,2091.5,2395.2,2576.6
EWMA,4999.0,9999.0,14999.0,19999.0,24999.0,29999.0,34999.0,39999.0,42898.0
HTD,0.7,1.8,1.5,4.3,3.5,4.8,4.4,8.1,6.4
