 ,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275
MTCSC,12.6,6.3,2.6,3.1,3.1,3.4,3.2,3.4,3.2,3
SCREEN,7,2.6,2.6,2.6,2.9,3.5,2.8,2.7,2.7,2.9
SpeedAcc,48.9,28.9,26,30.4,28.5,28.3,28.2,28.3,27.9,27.3
LsGreedy,8.5,3.7,4.8,7.1,9.6,13,10.6,3.1,1.4,0.9
EWMA,0.8,0.1,0.1,0,0,0,0,0,0.1,0
HTD,150.4,121.6,134.2,123,114.6,117.9,131.5,126,131.9,160.8
