 ,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275
MTCSC,0.334510562925017,0.5028331361429945,0.6715401234515322,0.844547800992119,1.0056679233331898,1.175281069914861,1.344294751271459,1.50712518101763,1.6716777487226693,1.839100773306304
SCREEN,0.3943956147600012,0.5847599185199994,0.7725912879999995,0.9600986174800026,1.1320361244400037,1.3106763699400041,1.4847469420400052,1.6508464793800044,1.8135326770400026,1.977279816320003
SpeedAcc,0.3879107264400016,0.5752818166199999,0.7607103377199994,0.9459507776400018,1.116060363780004,1.2921653371600055,1.4650827775600075,1.6285583103800079,1.7900704295800076,1.9530196737000083
LsGreedy,0.3267007045916127,0.49010198071421207,0.6496473920973382,0.8090539270836755,0.9510789276610158,1.095254315096058,1.2069958324371228,1.0748155322513646,0.8468414751835314,0.6802920616776269
EWMA,0.7446668822106394,0.9834068847084865,1.2201139190553627,1.4531276138917977,1.6602273900300806,1.8760796077078024,2.0845990149824027,2.275053407268948,2.4671428061062977,2.652246172031397
HTD,3.182364395727298E-5,1.3186466652382873E-4,1.4266395677214853E-4,2.767406651397137E-4,2.6403756332269676E-4,5.951969652976385E-4,9.579197332323594E-4,0.0016583482097953651,0.0018248071923069177,0.0035946245902827487
