 ,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275
MTCSC,69.6,68.0,68.3,70.9,75.5,74.8,84.5,85.0,91.6,89.5
MTCSC-Uni,100.9,87.7,90.2,96.3,98.7,97.8,104.2,104.5,111.0,114.6
SCREEN,1183.3,1221.5,1240.8,1253.6,1293.0,1307.0,1366.5,1373.4,1389.9,1400.2
SpeedAcc,1655.8,1667.8,1675.1,1690.0,1709.5,1726.6,1774.3,1756.4,1767.4,1782.9
LsGreedy,20.0,24.7,32.5,38.3,42.3,42.2,41.1,31.4,20.8,10.9
EWMA,1.8,1.3,1.2,0.8,0.8,1.2,1.1,0.7,0.8,1.7
HTD,1772.5,1791.1,1782.1,1813.3,1832.2,1895.0,2032.2,2027.3,2127.5,2245.0
