 ,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275
MTCSC,0.31821684827574376,0.4685154164237989,0.621408919392879,0.7732771791368093,0.9373498496150605,1.0842457346689236,1.235590488437016,1.3920045296305623,1.538507275751289,1.700449011752708
MTCSC-Uni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCREEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SpeedAcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LsGreedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EWMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
