 ,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275
My2,0.9034625629464257,1.3469870752479665,1.792392509711939,2.2550269549911848,2.7028307496978496,3.1478800654578696,3.6157490491180155,4.062977847288141,4.502727373986896,4.961727478350971
MTCSC,0.9188209056871189,1.3701406407154644,1.8233879871928707,2.293928399727627,2.749907940851316,3.203356147343944,3.679978901116898,4.136783495041686,4.586333598621277,5.053507617565259
MTCSC-Uni,0.9194893179311178,1.3712454925823867,1.8249321766900704,2.295917184342793,2.752582969283391,3.207285004588929,3.6857106314528503,4.145195115568724,4.594978007098693,5.0646623665019055
SCREEN,1.0151797357233512,1.5039768946118053,1.987118694669558,2.485693113287348,2.962701033904793,3.4330638247821197,3.9213406244180837,4.383863630229944,4.835889256396598,5.303892234575287
SpeedAcc,1.0025846788519768,1.4860487036507686,1.9648405240157576,2.4587527054570506,2.9315865090509794,3.396311168360197,3.879309079684796,4.337635777743901,4.786871914264935,5.253990935282742
LsGreedy,0.9155752938990492,1.3636431177769697,1.809511858426767,2.2744108051951804,2.7214513407102454,3.1417016371476483,3.547794102587504,3.2269920944285118,2.6050227110465505,2.103294710341415
EWMA,2.074364562792809,2.7292953781350717,3.3669779554927155,4.029277477155033,4.636225860983172,5.228195400238171,5.827731429098051,6.376584197371903,6.8905360641616555,7.401916849681432
HTD,3.855411477148835E-5,3.2706202167697253E-4,4.916462379544929E-4,9.345828891578007E-4,6.535048503986279E-4,0.0026058288526868514,0.003717596172469399,0.004944814462112446,0.008014646654505474,0.010512034909721024
RCSWS,0.9826596294914,1.4630623842638242,1.9593260554198142,2.475266210856757,2.9909933109182694,3.5136609761583903,4.0579931954375414,4.606387086298757,5.124878014647901,5.675034756963961
