 ,0.06,0.09,0.12,0.15,0.18,0.21,0.24,0.27,0.3,0.33
MyN,4080.216053546306,5856.7720827110215,7581.200920039444,9175.35161986195,10727.585941063146,12256.724792072704,13688.966456868491,15127.411059058204,16529.796842716303,17859.101934875664
My1,6528.853705600566,8325.148013871618,10274.14199811644,12175.525777534132,14082.337987419141,16160.663470377713,18165.993482560858,19936.266284907215,21799.650255233828,23591.330520870044
SCREEN,4894.90213956554,7214.414536450633,9328.08179721644,11308.366427928606,13164.154999570248,14955.829390324288,16582.424686531594,18144.951027621424,19629.38692766289,21080.248437067858
LocalSpeedAcc,4928.989645027223,7280.914930952516,9416.72738436332,11420.283968563268,13306.951403804193,15118.251943043637,16770.34708631815,18356.41456834624,19865.000360434573,21335.742566952227
Lsgreedy,5462.093246610757,7163.56813929937,7867.892774142526,7993.978901089657,7424.9537660903925,6555.726414298524,5619.427659028245,4650.611911335748,3811.627337845068,2967.866384609124
Expsmooth,14498.891535085108,16723.000209513433,18912.474741799655,20970.025029430188,22910.77347914484,24825.64200760202,26655.659307951562,28420.887797913012,30053.97209642447,31615.870269818854
