2,0.8799955737329328
3,0.4813553320444155
4,0.49378773165440903
5,0.493787731654409
6,0.43056883972097737
7,0.44758524660397386
8,0.4791985082024564
9,0.43056883972097737
10,0.44758524660397386
11,0.43056883972097737
12,0.43056883972097737
13,0.43056883972097737
14,0.43056883972097737
15,0.43056883972097737
16,0.43056883972097737
17,0.43056883972097737
18,0.43056883972097737
19,0.43056883972097737
20,0.43056883972097737
21,0.43056883972097737
22,0.46194223132226087
23,0.44758524660397386
24,0.43056883972097737
25,0.44812189357888943
26,0.46194223132226087
27,0.44758524660397386
28,0.46089371711906807
29,0.4712004822565632
30,0.46194223132226087
31,0.4599895276614754
32,0.4498056378675029
33,0.44758524660397386
34,0.47120048225656325
35,0.4692863038253469
36,0.45796893673744526
37,0.4475852466039739
38,0.46015181027274926
39,0.4619422313222609
40,0.45796893673744526
41,0.46409393872236704
42,0.47120048225656325
43,0.47120048225656325
44,0.4508799379619243
45,0.4601518102727493
46,0.47120048225656325
47,0.45287192226645123
48,0.47120048225656325
49,0.4528719222664513
50,0.45287192226645123
