 ,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275
MTCSC,1.121166394,1.662823039,2.217757826,2.762113102,3.318026893,3.869230801,4.407838931,4.962707296,5.506295711,6.044036232
MTCSC-Uni,1.12569126,1.669389602,2.228325817,2.777139976,3.334432519,3.889957138,4.435853764,4.998048231,5.549158491,6.089786015
SCREEN,1.804577454,2.605029455,3.382897678,4.107067299,4.803656207,5.462740178,6.078009707,6.6888247,7.253365052,7.788039268
SpeedAcc,1.764843103,2.544562825,3.303223861,4.003837777,4.679288564,5.315474493,5.913049592,6.504803655,7.05312751,7.577996919
LsGreedy,1.089907002,1.60424199,2.125217858,2.619607248,3.112648059,3.562846512,3.923327665,3.642143719,3.013067482,2.440127659
EWMA,3.548026885,4.118321377,4.7289248,5.340087304,5.966572428,6.58480526,7.177219611,7.782004242,8.351468621,8.896188225
HTD,1.50E-04,4.86E-04,0.001001131,0.001101753,0.003021078,0.004126953,0.005969135,0.008705628,0.012146165,0.015182719
